CustomerNo,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_segment,RFM_score,Segment
12781.0,22,4,6756.8,5,1,4,514,10,Loyal Customers
12782.0,5,6,11956.69,5,1,4,514,10,Loyal Customers
12783.0,3,4,6599.9800000000005,5,1,3,513,9,Loyal Customers
12784.0,16,1,2033.17,5,1,2,512,8,Potential Loyalist
12785.0,3,2,1203.25,5,1,1,511,7,Potential Loyalist
12787.0,10,3,2723.08,5,1,2,512,8,Potential Loyalist
12788.0,15,1,24.76,5,1,1,511,7,Potential Loyalist
12789.0,66,1,109.52000000000001,5,1,1,511,7,Potential Loyalist
12790.0,193,1,1983.08,3,1,2,312,6,Potential Loyalist
12791.0,374,1,1166.4,1,1,1,111,3,At Risk
12792.0,257,1,2556.83,2,1,2,212,5,At Risk
12793.0,335,2,2665.64,1,1,2,112,4,At Risk
12794.0,54,2,6768.41,5,1,4,514,10,Loyal Customers
12795.0,19,1,982.32,5,1,1,511,7,Potential Loyalist
12796.0,151,1,5650.0199999999995,3,1,3,313,7,Potential Loyalist
12797.0,361,3,969.78,1,1,1,111,3,At Risk
12798.0,11,3,52015.439999999995,5,1,5,515,11,Loyal Customers
12802.0,184,2,3466.66,3,1,3,313,7,Potential Loyalist
12803.0,179,1,6598.74,3,1,3,313,7,Potential Loyalist
12808.0,37,3,2018.71,5,1,2,512,8,Potential Loyalist
12809.0,159,3,3680.0099999999998,3,1,3,313,7,Potential Loyalist
12810.0,179,1,11.98,3,1,1,311,5,At Risk
12811.0,262,2,2376.45,2,1,2,212,5,At Risk
12812.0,45,1,1916.0,5,1,2,512,8,Potential Loyalist
12814.0,102,1,579.84,4,1,1,411,6,Potential Loyalist
12815.0,148,2,4571.33,4,1,3,413,8,Potential Loyalist
12816.0,96,2,1695.5,4,1,2,412,7,Potential Loyalist
12817.0,102,2,6707.54,4,1,4,414,9,Loyal Customers
12818.0,179,2,10555.0,3,1,4,314,8,Potential Loyalist
12820.0,4,5,12348.48,5,1,4,514,10,Loyal Customers
12821.0,215,1,812.56,3,1,1,311,5,At Risk
12822.0,71,3,6009.84,5,1,3,513,9,Loyal Customers
12823.0,75,5,4160.7,5,1,3,513,9,Loyal Customers
12824.0,60,2,3327.29,5,1,3,513,9,Loyal Customers
12826.0,3,8,10369.46,5,1,4,514,10,Loyal Customers
12827.0,6,3,2154.89,5,1,2,512,8,Potential Loyalist
12828.0,3,6,4974.54,5,1,3,513,9,Loyal Customers
12829.0,24,4,4558.63,5,1,3,513,9,Loyal Customers
12830.0,38,7,112345.34,5,1,5,515,11,Loyal Customers
12831.0,263,1,1603.85,2,1,2,212,5,At Risk
12832.0,33,3,2429.99,5,1,2,512,8,Potential Loyalist
12833.0,146,1,2026.6,4,1,2,412,7,Potential Loyalist
12834.0,283,1,1447.5,2,1,2,212,5,At Risk
12836.0,60,4,13141.71,5,1,4,514,10,Loyal Customers
12837.0,159,2,1576.44,3,1,2,312,6,Potential Loyalist
12838.0,34,2,4327.03,5,1,3,513,9,Loyal Customers
12839.0,3,15,39656.159999999996,5,1,5,515,11,Loyal Customers
12840.0,144,6,13998.539999999999,4,1,4,414,9,Loyal Customers
12841.0,5,27,35333.42,5,1,5,515,11,Loyal Customers
12842.0,71,2,6753.099999999999,5,1,4,514,10,Loyal Customers
12843.0,66,10,14522.91,5,1,5,515,11,Loyal Customers
12844.0,30,2,1615.17,5,1,2,512,8,Potential Loyalist
12845.0,15,5,2461.6,5,1,2,512,8,Potential Loyalist
12847.0,23,1,9812.86,5,1,4,514,10,Loyal Customers
12849.0,32,2,6952.42,5,1,4,514,10,Loyal Customers
12851.0,97,1,1209.21,4,1,1,411,6,Potential Loyalist
12852.0,291,2,1793.58,2,1,2,212,5,At Risk
12853.0,108,9,9517.25,4,1,4,414,9,Loyal Customers
12854.0,79,5,7677.44,4,1,4,414,9,Loyal Customers
12855.0,373,1,346.5,1,1,1,111,3,At Risk
12856.0,8,8,12148.96,5,1,4,514,10,Loyal Customers
12857.0,211,2,4649.38,3,1,3,313,7,Potential Loyalist
12858.0,367,1,179.29999999999998,1,1,1,111,3,At Risk
12863.0,53,3,2443.8900000000003,5,1,2,512,8,Potential Loyalist
12864.0,139,1,2364.84,4,1,2,412,7,Potential Loyalist
12865.0,27,3,10575.34,5,1,4,514,10,Loyal Customers
12866.0,284,1,2184.52,2,1,2,212,5,At Risk
12867.0,27,11,47383.38,5,1,5,515,11,Loyal Customers
12868.0,186,6,11158.25,3,1,4,314,8,Potential Loyalist
12870.0,367,1,-35.769999999999996,1,1,1,111,3,At Risk
12871.0,85,2,2439.66,4,1,2,412,7,Potential Loyalist
12872.0,327,2,3884.21,1,1,3,113,5,At Risk
12873.0,283,1,1694.88,2,1,2,212,5,At Risk
12875.0,144,2,21037.98,4,1,5,415,10,Loyal Customers
12876.0,58,4,44396.47,5,1,5,515,11,Loyal Customers
12877.0,4,12,12768.1,5,1,4,514,10,Loyal Customers
12878.0,19,4,6217.5199999999995,5,1,3,513,9,Loyal Customers
12879.0,45,4,4286.23,5,1,3,513,9,Loyal Customers
12881.0,276,2,1834.54,2,1,2,212,5,At Risk
12882.0,10,2,2397.94,5,1,2,512,8,Potential Loyalist
12883.0,25,4,2729.83,5,1,2,512,8,Potential Loyalist
12884.0,89,2,5612.92,4,1,3,413,8,Potential Loyalist
12885.0,64,4,7830.349999999999,5,1,4,514,10,Loyal Customers
12886.0,68,3,9060.1,5,1,4,514,10,Loyal Customers
12888.0,215,4,1018.4100000000001,3,1,1,311,5,At Risk
12890.0,25,1,2997.31,5,1,2,512,8,Potential Loyalist
12891.0,186,3,10078.0,3,1,4,314,8,Potential Loyalist
12892.0,212,1,30.990000000000002,3,1,1,311,5,At Risk
12893.0,31,1,1016.66,5,1,1,511,7,Potential Loyalist
12895.0,43,4,9928.73,5,1,4,514,10,Loyal Customers
12896.0,159,1,77.61,3,1,1,311,5,At Risk
12897.0,205,2,1349.6000000000001,3,1,1,311,5,At Risk
12900.0,29,1,95.1,5,1,1,511,7,Potential Loyalist
12901.0,9,34,224707.87,5,1,5,515,11,Loyal Customers
12902.0,265,1,818.54,2,1,1,211,4,At Risk
12904.0,19,2,3521.94,5,1,3,513,9,Loyal Customers
12906.0,12,5,18246.42,5,1,5,515,11,Loyal Customers
12907.0,178,1,46.480000000000004,3,1,1,311,5,At Risk
12908.0,177,3,6515.999999999999,3,1,3,313,7,Potential Loyalist
12909.0,40,9,19329.51,5,1,5,515,11,Loyal Customers
12910.0,24,8,18642.1,5,1,5,515,11,Loyal Customers
12912.0,3,5,5512.84,5,1,3,513,9,Loyal Customers
12913.0,5,5,11059.79,5,1,4,514,10,Loyal Customers
12914.0,150,1,1668.46,4,1,2,412,7,Potential Loyalist
12915.0,149,2,1325.96,4,1,1,411,6,Potential Loyalist
12916.0,139,5,13642.03,4,1,4,414,9,Loyal Customers
12917.0,129,1,919.2,4,1,1,411,6,Potential Loyalist
12919.0,9,8,6511.99,5,1,3,513,9,Loyal Customers
12920.0,18,2,2144.27,5,1,2,512,8,Potential Loyalist
12921.0,4,50,93993.97,5,2,5,525,12,Champions
12922.0,162,1,4207.96,3,1,3,313,7,Potential Loyalist
12923.0,65,1,862.53,5,1,1,511,7,Potential Loyalist
12924.0,89,7,10381.65,4,1,4,414,9,Loyal Customers
12925.0,5,2,4826.72,5,1,3,513,9,Loyal Customers
12927.0,186,1,762.72,3,1,1,311,5,At Risk
12928.0,36,6,20415.18,5,1,5,515,11,Loyal Customers
12929.0,52,3,512.07,5,1,1,511,7,Potential Loyalist
12930.0,79,4,2982.23,4,1,2,412,7,Potential Loyalist
12931.0,22,20,268460.24,5,1,5,515,11,Loyal Customers
12933.0,25,4,5719.73,5,1,3,513,9,Loyal Customers
12934.0,27,1,45.3,5,1,1,511,7,Potential Loyalist
12935.0,3,8,19059.57,5,1,5,515,11,Loyal Customers
12936.0,18,6,7040.49,5,1,4,514,10,Loyal Customers
12937.0,16,5,12564.55,5,1,4,514,10,Loyal Customers
12938.0,26,1,1552.1000000000001,5,1,2,512,8,Potential Loyalist
12939.0,65,8,53913.04,5,1,5,515,11,Loyal Customers
12940.0,47,4,4973.15,5,1,3,513,9,Loyal Customers
12942.0,132,3,2685.34,4,1,2,412,7,Potential Loyalist
12943.0,302,1,-14.09,1,1,1,111,3,At Risk
12944.0,36,2,3504.6,5,1,3,513,9,Loyal Customers
12945.0,289,1,1922.57,2,1,2,212,5,At Risk
12947.0,144,11,12465.3,4,1,4,414,9,Loyal Customers
12948.0,17,8,11838.37,5,1,4,514,10,Loyal Customers
12949.0,31,10,28285.78,5,1,5,515,11,Loyal Customers
12950.0,3,3,9659.92,5,1,4,514,10,Loyal Customers
12951.0,9,9,5131.26,5,1,3,513,9,Loyal Customers
12952.0,6,5,7068.74,5,1,4,514,10,Loyal Customers
12953.0,10,1,519.96,5,1,1,511,7,Potential Loyalist
12954.0,101,1,63.900000000000006,4,1,1,411,6,Potential Loyalist
12955.0,2,14,36038.46,5,1,5,515,11,Loyal Customers
12956.0,307,1,459.2,1,1,1,111,3,At Risk
12957.0,5,12,26473.68,5,1,5,515,11,Loyal Customers
12958.0,197,1,1263.0,3,1,1,311,5,At Risk
12960.0,197,1,1140.87,3,1,1,311,5,At Risk
12962.0,8,2,1224.13,5,1,1,511,7,Potential Loyalist
12963.0,9,8,9224.72,5,1,4,514,10,Loyal Customers
12965.0,90,1,3643.69,4,1,3,413,8,Potential Loyalist
12966.0,10,1,543.0,5,1,1,511,7,Potential Loyalist
12967.0,4,5,4876.69,5,1,3,513,9,Loyal Customers
12968.0,113,1,887.5699999999999,4,1,1,411,6,Potential Loyalist
12970.0,8,4,1849.15,5,1,2,512,8,Potential Loyalist
12971.0,4,88,99781.07,5,2,5,525,12,Champions
12974.0,78,3,1209.68,4,1,1,411,6,Potential Loyalist
12976.0,212,1,4269.66,3,1,3,313,7,Potential Loyalist
12977.0,157,1,163.23000000000002,3,1,1,311,5,At Risk
12980.0,156,12,16122.34,3,1,5,315,9,Loyal Customers
12981.0,30,2,2742.46,5,1,2,512,8,Potential Loyalist
12982.0,240,3,3288.93,2,1,3,213,6,Potential Loyalist
12984.0,19,1,366.34000000000003,5,1,1,511,7,Potential Loyalist
12985.0,1,4,17760.96,5,1,5,515,11,Loyal Customers
12986.0,233,1,4920.32,2,1,3,213,6,Potential Loyalist
12987.0,74,4,7200.32,5,1,4,514,10,Loyal Customers
12988.0,293,1,1809.72,2,1,2,212,5,At Risk
12989.0,4,19,36605.91,5,1,5,515,11,Loyal Customers
12990.0,32,3,1358.8000000000002,5,1,1,511,7,Potential Loyalist
12991.0,24,2,4666.84,5,1,3,513,9,Loyal Customers
12993.0,24,5,6238.36,5,1,3,513,9,Loyal Customers
12994.0,5,5,4471.32,5,1,3,513,9,Loyal Customers
12995.0,78,2,1210.3200000000002,4,1,1,411,6,Potential Loyalist
12997.0,23,7,7869.33,5,1,4,514,10,Loyal Customers
12999.0,197,3,3972.94,3,1,3,313,7,Potential Loyalist
13000.0,107,3,4433.05,4,1,3,413,8,Potential Loyalist
13001.0,5,15,63392.32,5,1,5,515,11,Loyal Customers
13002.0,319,1,872.2099999999999,1,1,1,111,3,At Risk
13003.0,106,3,1208.3899999999999,4,1,1,411,6,Potential Loyalist
13004.0,12,22,51743.89,5,1,5,515,11,Loyal Customers
13005.0,174,3,2192.43,3,1,2,312,6,Potential Loyalist
13006.0,57,1,647.32,5,1,1,511,7,Potential Loyalist
13008.0,324,2,1242.46,1,1,1,111,3,At Risk
13009.0,228,2,2086.68,2,1,2,212,5,At Risk
13011.0,240,2,225.36,2,1,1,211,4,At Risk
13012.0,10,12,16283.47,5,1,5,515,11,Loyal Customers
13013.0,2,15,26985.62,5,1,5,515,11,Loyal Customers
13014.0,3,16,11652.77,5,1,4,514,10,Loyal Customers
13015.0,54,5,19753.87,5,1,5,515,11,Loyal Customers
13016.0,74,3,6210.6,5,1,3,513,9,Loyal Customers
13017.0,8,1,297.12,5,1,1,511,7,Potential Loyalist
13018.0,17,29,60969.38,5,1,5,515,11,Loyal Customers
13021.0,5,12,14888.3,5,1,5,515,11,Loyal Customers
13023.0,3,4,12316.55,5,1,4,514,10,Loyal Customers
13024.0,85,2,13358.61,4,1,4,414,9,Loyal Customers
13025.0,44,2,584.84,5,1,1,511,7,Potential Loyalist
13026.0,2,7,15030.539999999999,5,1,5,515,11,Loyal Customers
13027.0,114,6,184204.8,4,1,5,415,10,Loyal Customers
13028.0,23,3,8594.0,5,1,4,514,10,Loyal Customers
13029.0,31,3,2470.7,5,1,2,512,8,Potential Loyalist
13030.0,12,2,3230.9,5,1,3,513,9,Loyal Customers
13032.0,39,3,4400.66,5,1,3,513,9,Loyal Customers
13033.0,358,1,740.11,1,1,1,111,3,At Risk
13034.0,55,2,4440.889999999999,5,1,3,513,9,Loyal Customers
13035.0,58,4,7373.24,5,1,4,514,10,Loyal Customers
13037.0,18,4,5146.86,5,1,3,513,9,Loyal Customers
13038.0,81,3,4621.18,4,1,3,413,8,Potential Loyalist
13040.0,9,2,3244.45,5,1,3,513,9,Loyal Customers
13043.0,254,2,3055.99,2,1,2,212,5,At Risk
13044.0,292,2,5141.86,2,1,3,213,6,Potential Loyalist
13045.0,100,1,2268.34,4,1,2,412,7,Potential Loyalist
13046.0,31,2,3235.59,5,1,3,513,9,Loyal Customers
13047.0,47,16,17054.66,5,1,5,515,11,Loyal Customers
13048.0,15,5,10949.21,5,1,4,514,10,Loyal Customers
13049.0,65,2,3420.04,5,1,3,513,9,Loyal Customers
13050.0,10,28,42201.94,5,1,5,515,11,Loyal Customers
13052.0,213,1,2632.14,3,1,2,312,6,Potential Loyalist
13055.0,65,4,10185.01,5,1,4,514,10,Loyal Customers
13058.0,25,3,811.13,5,1,1,511,7,Potential Loyalist
13059.0,250,1,546.64,2,1,1,211,4,At Risk
13060.0,93,2,7713.34,4,1,4,414,9,Loyal Customers
13061.0,73,1,1232.0,5,1,1,511,7,Potential Loyalist
13062.0,192,1,3847.0800000000004,3,1,3,313,7,Potential Loyalist
13064.0,13,4,5528.51,5,1,3,513,9,Loyal Customers
13065.0,374,1,969.49,1,1,1,111,3,At Risk
13066.0,25,3,3721.44,5,1,3,513,9,Loyal Customers
13067.0,83,1,421.51,4,1,1,411,6,Potential Loyalist
13068.0,11,2,1321.0,5,1,1,511,7,Potential Loyalist
13069.0,1,27,59057.81,5,1,5,515,11,Loyal Customers
13070.0,193,1,866.6000000000001,3,1,1,311,5,At Risk
13072.0,267,1,888.78,2,1,1,211,4,At Risk
13075.0,130,1,5232.42,4,1,3,413,8,Potential Loyalist
13076.0,38,1,13319.57,5,1,4,514,10,Loyal Customers
13077.0,2,4,8508.79,5,1,4,514,10,Loyal Customers
13078.0,2,43,63328.01,5,1,5,515,11,Loyal Customers
13079.0,5,5,758.1,5,1,1,511,7,Potential Loyalist
13080.0,180,1,1289.52,3,1,1,311,5,At Risk
13081.0,2,20,210902.83,5,1,5,515,11,Loyal Customers
13082.0,127,10,47651.7,4,1,5,415,10,Loyal Customers
13083.0,5,2,1932.58,5,1,2,512,8,Potential Loyalist
13085.0,158,3,1386.02,3,1,1,311,5,At Risk
13089.0,3,119,349979.58,5,3,5,535,13,Champions
13090.0,9,17,30330.66,5,1,5,515,11,Loyal Customers
13091.0,22,4,6612.41,5,1,3,513,9,Loyal Customers
13092.0,71,6,3248.63,5,1,3,513,9,Loyal Customers
13093.0,268,13,43297.71,2,1,5,215,8,Potential Loyalist
13094.0,22,16,17562.3,5,1,5,515,11,Loyal Customers
13095.0,71,1,1552.44,5,1,2,512,8,Potential Loyalist
13097.0,33,14,29726.06,5,1,5,515,11,Loyal Customers
13098.0,2,41,159815.25,5,1,5,515,11,Loyal Customers
13099.0,100,1,3165.12,4,1,2,412,7,Potential Loyalist
13101.0,235,1,1262.04,2,1,1,211,4,At Risk
13102.0,2,27,47321.49,5,1,5,515,11,Loyal Customers
13103.0,40,1,1090.42,5,1,1,511,7,Potential Loyalist
13104.0,4,6,5505.24,5,1,3,513,9,Loyal Customers
13106.0,129,2,204.54000000000002,4,1,1,411,6,Potential Loyalist
13107.0,45,5,14524.859999999999,5,1,5,515,11,Loyal Customers
13108.0,373,1,3413.5,1,1,3,113,5,At Risk
13109.0,3,6,12030.33,5,1,4,514,10,Loyal Customers
13110.0,32,8,5406.16,5,1,3,513,9,Loyal Customers
13113.0,1,40,41654.93,5,1,5,515,11,Loyal Customers
13114.0,130,1,4215.21,4,1,3,413,8,Potential Loyalist
13115.0,9,14,15299.67,5,1,5,515,11,Loyal Customers
13116.0,118,2,3469.6,4,1,3,413,8,Potential Loyalist
13117.0,22,9,10889.55,5,1,4,514,10,Loyal Customers
13118.0,20,8,6227.44,5,1,3,513,9,Loyal Customers
13120.0,239,1,154.32,2,1,1,211,4,At Risk
13121.0,148,3,2592.04,4,1,2,412,7,Potential Loyalist
13122.0,95,2,6941.33,4,1,4,414,9,Loyal Customers
13124.0,9,4,25746.28,5,1,5,515,11,Loyal Customers
13126.0,5,10,21741.62,5,1,5,515,11,Loyal Customers
13127.0,78,1,1567.2,4,1,2,412,7,Potential Loyalist
13130.0,95,1,393.56,4,1,1,411,6,Potential Loyalist
13131.0,24,4,5008.4,5,1,3,513,9,Loyal Customers
13132.0,262,1,284.15999999999997,2,1,1,211,4,At Risk
13133.0,274,2,440.5,2,1,1,211,4,At Risk
13134.0,73,7,11993.77,5,1,4,514,10,Loyal Customers
13135.0,78,2,55274.44,4,1,5,415,10,Loyal Customers
13136.0,51,13,19401.75,5,1,5,515,11,Loyal Customers
13137.0,11,8,23332.25,5,1,5,515,11,Loyal Customers
13138.0,23,6,5834.17,5,1,3,513,9,Loyal Customers
13139.0,17,8,24744.34,5,1,5,515,11,Loyal Customers
13140.0,109,3,2322.94,4,1,2,412,7,Potential Loyalist
13141.0,85,6,17400.079999999998,4,1,5,415,10,Loyal Customers
13142.0,20,1,2959.09,5,1,2,512,8,Potential Loyalist
13144.0,333,1,328.91999999999996,1,1,1,111,3,At Risk
13145.0,40,5,2433.47,5,1,2,512,8,Potential Loyalist
13146.0,27,1,1813.01,5,1,2,512,8,Potential Loyalist
13147.0,11,4,1767.8400000000001,5,1,2,512,8,Potential Loyalist
13148.0,30,19,40170.63,5,1,5,515,11,Loyal Customers
13149.0,15,5,16005.26,5,1,5,515,11,Loyal Customers
13151.0,204,2,4981.3,3,1,3,313,7,Potential Loyalist
13153.0,6,2,8860.119999999999,5,1,4,514,10,Loyal Customers
13154.0,366,1,516.16,1,1,1,111,3,At Risk
13155.0,34,5,11060.81,5,1,4,514,10,Loyal Customers
13157.0,50,6,14232.96,5,1,4,514,10,Loyal Customers
13158.0,95,4,8131.84,4,1,4,414,9,Loyal Customers
13159.0,9,5,10718.77,5,1,4,514,10,Loyal Customers
13160.0,23,1,668.2399999999999,5,1,1,511,7,Potential Loyalist
13161.0,314,1,412.75,1,1,1,111,3,At Risk
13162.0,123,6,30924.09,4,1,5,415,10,Loyal Customers
13165.0,47,2,15150.08,5,1,5,515,11,Loyal Customers
13166.0,283,2,2618.3199999999997,2,1,2,212,5,At Risk
13167.0,19,4,8716.32,5,1,4,514,10,Loyal Customers
13168.0,37,5,8044.5,5,1,4,514,10,Loyal Customers
13169.0,64,2,3519.0,5,1,3,513,9,Loyal Customers
13170.0,27,1,1556.6,5,1,2,512,8,Potential Loyalist
13171.0,9,6,2942.88,5,1,2,512,8,Potential Loyalist
13173.0,5,3,4835.6,5,1,3,513,9,Loyal Customers
13174.0,17,4,18338.34,5,1,5,515,11,Loyal Customers
13176.0,47,1,5019.7,5,1,3,513,9,Loyal Customers
13177.0,43,2,1236.5900000000001,5,1,1,511,7,Potential Loyalist
13178.0,27,11,32603.11,5,1,5,515,11,Loyal Customers
13181.0,22,1,7804.5599999999995,5,1,4,514,10,Loyal Customers
13182.0,46,1,2184.3199999999997,5,1,2,512,8,Potential Loyalist
13183.0,8,9,25382.46,5,1,5,515,11,Loyal Customers
13184.0,15,12,17662.47,5,1,5,515,11,Loyal Customers
13185.0,268,1,196.20000000000002,2,1,1,211,4,At Risk
13186.0,40,5,9755.8,5,1,4,514,10,Loyal Customers
13187.0,12,2,10146.27,5,1,4,514,10,Loyal Customers
13188.0,12,1,148.56,5,1,1,511,7,Potential Loyalist
13189.0,19,2,8897.2,5,1,4,514,10,Loyal Customers
13190.0,120,1,57.65,4,1,1,411,6,Potential Loyalist
13192.0,96,2,6245.46,4,1,3,413,8,Potential Loyalist
13193.0,62,1,586.35,5,1,1,511,7,Potential Loyalist
13194.0,136,2,376.1,4,1,1,411,6,Potential Loyalist
13196.0,12,4,13432.449999999999,5,1,4,514,10,Loyal Customers
13198.0,11,8,27854.88,5,1,5,515,11,Loyal Customers
13199.0,4,38,69721.48,5,1,5,515,11,Loyal Customers
13200.0,20,4,6131.54,5,1,3,513,9,Loyal Customers
13201.0,296,1,1326.91,2,1,1,211,4,At Risk
13203.0,10,4,8127.89,5,1,4,514,10,Loyal Customers
13204.0,256,1,357.98,2,1,1,211,4,At Risk
13207.0,16,2,1299.34,5,1,1,511,7,Potential Loyalist
13208.0,60,5,9084.039999999999,5,1,4,514,10,Loyal Customers
13209.0,31,11,46750.01,5,1,5,515,11,Loyal Customers
13210.0,94,1,3601.68,4,1,3,413,8,Potential Loyalist
13211.0,11,3,8311.53,5,1,4,514,10,Loyal Customers
13212.0,10,4,3943.62,5,1,3,513,9,Loyal Customers
13213.0,57,6,15463.62,5,1,5,515,11,Loyal Customers
13216.0,268,2,8512.44,2,1,4,214,7,Potential Loyalist
13217.0,123,7,11408.17,4,1,4,414,9,Loyal Customers
13218.0,128,1,966.36,4,1,1,411,6,Potential Loyalist
13219.0,330,1,14619.619999999999,1,1,5,115,7,Potential Loyalist
13220.0,79,4,2767.96,4,1,2,412,7,Potential Loyalist
13221.0,241,2,3356.42,2,1,3,213,6,Potential Loyalist
13222.0,57,1,45.35,5,1,1,511,7,Potential Loyalist
13223.0,201,2,1069.16,3,1,1,311,5,At Risk
13224.0,61,3,16583.3,5,1,5,515,11,Loyal Customers
13225.0,4,9,30259.52,5,1,5,515,11,Loyal Customers
13226.0,274,1,930.9,2,1,1,211,4,At Risk
13227.0,202,1,972.84,3,1,1,311,5,At Risk
13228.0,82,1,1208.0,4,1,1,411,6,Potential Loyalist
13229.0,226,1,810.66,2,1,1,211,4,At Risk
13230.0,5,15,16702.41,5,1,5,515,11,Loyal Customers
13232.0,13,8,17678.91,5,1,5,515,11,Loyal Customers
13233.0,75,3,16436.06,5,1,5,515,11,Loyal Customers
13235.0,213,1,5204.71,3,1,3,313,7,Potential Loyalist
13236.0,25,3,4957.65,5,1,3,513,9,Loyal Customers
13237.0,184,1,7817.68,3,1,4,314,8,Potential Loyalist
13238.0,12,6,4479.61,5,1,3,513,9,Loyal Customers
13239.0,262,1,4058.5,2,1,3,213,6,Potential Loyalist
13240.0,97,4,3694.87,4,1,3,413,8,Potential Loyalist
13242.0,113,3,804.7,4,1,1,411,6,Potential Loyalist
13243.0,204,1,2915.42,3,1,2,312,6,Potential Loyalist
13244.0,93,1,514.23,4,1,1,411,6,Potential Loyalist
13245.0,51,1,1722.4099999999999,5,1,2,512,8,Potential Loyalist
13246.0,19,7,17268.11,5,1,5,515,11,Loyal Customers
13247.0,18,4,3792.29,5,1,3,513,9,Loyal Customers
13248.0,125,2,3541.56,4,1,3,413,8,Potential Loyalist
13249.0,93,3,6327.38,4,1,3,413,8,Potential Loyalist
13252.0,318,1,1402.33,1,1,1,111,3,At Risk
13253.0,157,2,17170.12,3,1,5,315,9,Loyal Customers
13255.0,4,3,1754.8999999999999,5,1,2,512,8,Potential Loyalist
13256.0,15,1,77622.6,5,1,5,515,11,Loyal Customers
13258.0,12,4,8999.99,5,1,4,514,10,Loyal Customers
13259.0,62,1,1581.6299999999999,5,1,2,512,8,Potential Loyalist
13260.0,62,1,2026.96,5,1,2,512,8,Potential Loyalist
13261.0,269,2,3120.14,2,1,2,212,5,At Risk
13262.0,264,1,1486.55,2,1,2,212,5,At Risk
13263.0,2,34,51951.15,5,1,5,515,11,Loyal Customers
13264.0,129,1,5078.23,4,1,3,413,8,Potential Loyalist
13265.0,54,5,19981.21,5,1,5,515,11,Loyal Customers
13266.0,12,19,45288.51,5,1,5,515,11,Loyal Customers
13267.0,3,27,22617.5,5,1,5,515,11,Loyal Customers
13268.0,18,14,36932.35,5,1,5,515,11,Loyal Customers
13269.0,2,17,36943.58,5,1,5,515,11,Loyal Customers
13270.0,367,1,2654.0,1,1,2,112,4,At Risk
13271.0,38,2,1898.66,5,1,2,512,8,Potential Loyalist
13272.0,32,2,1267.48,5,1,1,511,7,Potential Loyalist
13273.0,114,1,1710.81,4,1,2,412,7,Potential Loyalist
13275.0,192,1,6429.13,3,1,3,313,7,Potential Loyalist
13276.0,64,2,2255.86,5,1,2,512,8,Potential Loyalist
13277.0,16,4,1381.84,5,1,1,511,7,Potential Loyalist
13278.0,41,1,5549.74,5,1,3,513,9,Loyal Customers
13279.0,65,2,846.87,5,1,1,511,7,Potential Loyalist
13280.0,123,3,5345.2,4,1,3,413,8,Potential Loyalist
13282.0,19,6,3854.39,5,1,3,513,9,Loyal Customers
13283.0,60,2,894.52,5,1,1,511,7,Potential Loyalist
13284.0,323,2,852.64,1,1,1,111,3,At Risk
13285.0,24,4,21062.03,5,1,5,515,11,Loyal Customers
13291.0,156,1,2579.19,3,1,2,312,6,Potential Loyalist
13292.0,39,3,4769.99,5,1,3,513,9,Loyal Customers
13294.0,145,3,5591.56,4,1,3,413,8,Potential Loyalist
13295.0,360,2,1032.96,1,1,1,111,3,At Risk
13296.0,138,1,889.08,4,1,1,411,6,Potential Loyalist
13297.0,8,5,10774.779999999999,5,1,4,514,10,Loyal Customers
13298.0,2,1,594.24,5,1,1,511,7,Potential Loyalist
13299.0,269,1,453.48,2,1,1,211,4,At Risk
13300.0,165,2,2191.38,3,1,2,312,6,Potential Loyalist
13301.0,104,4,4130.51,4,1,3,413,8,Potential Loyalist
13302.0,156,1,116.6,3,1,1,311,5,At Risk
13304.0,156,2,2735.76,3,1,2,312,6,Potential Loyalist
13305.0,5,10,13825.789999999999,5,1,4,514,10,Loyal Customers
13307.0,121,1,56.36,4,1,1,411,6,Potential Loyalist
13308.0,23,4,10012.52,5,1,4,514,10,Loyal Customers
13309.0,8,5,14579.47,5,1,5,515,11,Loyal Customers
13310.0,9,6,7032.74,5,1,4,514,10,Loyal Customers
13311.0,5,3,3519.0299999999997,5,1,3,513,9,Loyal Customers
13313.0,23,5,8535.44,5,1,4,514,10,Loyal Customers
13314.0,2,4,4641.42,5,1,3,513,9,Loyal Customers
13316.0,38,4,62319.39,5,1,5,515,11,Loyal Customers
13317.0,65,9,12039.71,5,1,4,514,10,Loyal Customers
13318.0,2,3,2903.18,5,1,2,512,8,Potential Loyalist
13319.0,6,36,54509.75,5,1,5,515,11,Loyal Customers
13320.0,71,6,11081.61,5,1,4,514,10,Loyal Customers
13321.0,73,2,4395.12,5,1,3,513,9,Loyal Customers
13322.0,18,2,2023.58,5,1,2,512,8,Potential Loyalist
13323.0,4,5,1764.15,5,1,2,512,8,Potential Loyalist
13324.0,33,12,60551.079999999994,5,1,5,515,11,Loyal Customers
13325.0,82,2,3105.25,4,1,2,412,7,Potential Loyalist
13327.0,39,9,15913.720000000001,5,1,5,515,11,Loyal Customers
13328.0,317,1,8071.76,1,1,4,114,6,Potential Loyalist
13329.0,32,4,5135.099999999999,5,1,3,513,9,Loyal Customers
13330.0,93,3,7116.13,4,1,4,414,9,Loyal Customers
13332.0,15,1,1274.24,5,1,1,511,7,Potential Loyalist
13334.0,83,3,20566.2,4,1,5,415,10,Loyal Customers
